,adjective_count,adverb_count,average_word_length,long_word_count,noun_count,sentences_count,spelling_error_count,verb_count,vocab_count,word_count,word_to_sentence_ratio
2331,23,8,5.34,23,61,15,8,32,14.240112994350282,137,9.13
2332,32,6,5.4,41,85,16,21,50,11.395256916996047,194,11.88
2333,47,18,6.07,74,93,26,22,59,6.875198728139905,251,9.58
2334,43,2,6.3,84,93,30,2,39,9.48622754491018,199,6.47
2335,34,11,6.03,73,103,20,14,47,20.035413153456997,213,10.4
2336,57,21,6.14,89,117,25,23,64,23.008403361344538,294,11.28
2337,20,4,6.7,54,50,12,2,30,10.557184750733137,109,9.08
2338,22,8,6.09,51,73,14,4,26,31.972972972972972,148,10.0
2339,18,9,5.8,52,74,14,9,49,11.779632721202004,177,12.64
2340,24,11,5.06,20,71,19,28,44,24.22689075630252,166,8.42
2341,17,4,6.21,43,48,16,6,19,16.32017543859649,105,6.56
2342,45,20,6.62,121,136,34,15,58,12.4362292051756,285,8.0
2343,36,10,5.89,44,66,18,31,40,18.663594470046082,164,8.89
2344,70,27,6.32,146,189,37,12,63,24.0,400,10.65
2345,34,12,5.8,55,82,27,21,47,17.454545454545453,192,7.11
2346,21,17,5.29,18,66,34,23,46,24.316622691292874,182,4.85
2347,30,10,5.59,49,113,22,24,46,12.22633297062024,226,9.95
2348,18,5,5.09,14,37,7,6,24,23.206666666666667,93,13.29
2349,29,6,7.04,38,63,3,45,23,41.042735042735046,147,47.33
2350,43,18,5.42,59,116,30,28,67,25.817056396148555,264,8.67
2351,54,26,6.22,153,160,49,9,92,28.568125516102395,375,7.41
2352,33,10,5.6,32,73,21,21,34,26.994910941475826,187,8.19
2353,20,5,6.19,60,76,22,9,33,38.02281368821293,156,7.05
2354,32,9,5.65,37,57,13,17,29,24.820224719101123,157,11.08
2355,34,25,5.58,62,96,35,13,73,27.0450563204005,250,7.09
2356,47,16,5.85,86,120,26,15,67,23.55607476635514,290,11.08
2357,31,11,5.88,34,73,20,18,35,37.36964980544747,158,7.75
2358,11,7,6.01,39,50,13,8,32,14.473498233215548,115,8.85
2359,28,14,5.95,60,66,21,4,30,7.003120124804992,150,7.14
2360,32,11,5.78,70,105,25,18,46,34.958498023715414,233,9.24
2361,2,2,5.14,6,17,5,6,13,13.395348837209303,35,7.0
2362,31,3,6.83,70,71,19,10,24,8.974358974358974,137,7.16
2363,16,13,5.69,38,54,11,17,36,13.457070707070708,141,12.82
2364,51,15,5.11,38,155,51,50,63,31.44963144963145,315,6.08
2365,38,10,5.42,45,94,28,16,47,25.137931034482758,202,7.14
2366,21,1,6.02,52,61,13,11,28,21.64426877470356,127,9.77
2367,35,10,5.89,42,56,15,18,27,13.520987654320988,140,9.27
2368,22,11,5.73,54,88,29,20,38,36.131964809384165,188,6.48
2369,35,4,6.04,52,79,21,12,28,21.746987951807228,165,7.71
2370,24,10,5.67,40,80,22,28,47,32.08184143222506,205,8.32
2371,32,7,5.42,37,86,15,20,44,22.607339449541286,190,12.67
2372,35,7,5.83,58,85,27,12,42,8.476744186046512,191,6.85
2373,29,11,5.84,50,75,20,16,39,33.796551724137935,166,8.05
2374,31,15,6.12,63,89,22,17,41,44.847457627118644,192,8.73
2375,48,22,6.3,96,106,38,7,63,19.9009009009009,271,6.89
2376,22,16,5.41,34,71,19,10,31,19.954216867469878,174,8.32
2377,18,4,4.94,19,63,1,20,36,6.591776798825257,140,138.0
2378,28,9,6.17,84,95,28,8,48,12.622377622377622,204,7.21
2379,22,3,6.67,66,76,19,9,27,59.550632911392405,152,7.21
2380,66,24,5.5,83,189,31,41,86,14.943194600674916,408,13.13
2381,15,6,5.97,25,41,11,15,25,86.2089552238806,96,8.64
2382,27,13,5.85,56,88,19,9,45,19.51969981238274,195,9.95
2383,35,11,5.87,49,70,26,19,30,27.60845070422535,174,6.54
2384,40,16,5.75,65,117,31,23,49,32.8003120124805,271,8.0
2385,27,7,5.44,20,55,16,24,28,9.796296296296296,131,8.06
2386,31,10,5.29,27,85,24,35,52,23.65473684210526,201,8.38
2387,15,4,5.73,17,37,3,20,16,41.333333333333336,83,27.67
2388,26,7,5.94,33,46,13,10,19,28.488372093023255,117,8.31
2389,20,4,6.13,37,53,17,3,20,16.633858267716537,118,6.41
2390,25,7,4.82,14,64,18,17,34,9.265350877192983,137,7.61
2391,27,6,5.36,29,51,15,4,31,24.516014234875446,144,9.33
2392,13,6,5.19,11,37,3,11,17,74.88679245283019,79,26.0
2393,13,3,4.89,2,50,13,38,18,17.962616822429908,99,7.54
2394,42,15,6.24,84,100,30,15,57,78.25705329153605,245,7.77
2395,38,14,5.4,41,93,19,67,73,14.504464285714286,250,13.16
2396,35,12,6.01,75,103,29,18,42,16.05142857142857,238,7.52
2397,28,10,6.16,37,49,14,15,19,41.25153374233129,124,8.5
2398,24,3,6.05,60,84,20,11,41,11.617200674536257,175,8.5
2399,69,25,5.87,68,165,30,68,71,5.316475701303832,350,11.63
2400,32,12,5.95,60,95,29,11,48,17.617977528089888,235,7.17
2401,50,14,5.19,53,135,42,27,78,30.694736842105264,314,7.12
2402,11,0,5.16,10,29,10,2,16,4.140684410646388,69,6.8
2403,20,4,6.24,49,57,16,7,28,12.862464183381089,128,8.0
2404,26,14,5.51,33,54,13,24,33,31.062745098039215,141,10.77
2405,23,14,5.35,33,61,21,2,42,13.056485355648535,148,7.0
2406,51,29,6.36,106,110,28,10,58,19.4688,267,9.43
2407,17,2,5.49,25,52,7,22,24,6.582392776523702,107,15.29
2408,12,14,5.01,19,27,13,3,20,4.2214611872146115,91,7.0
2409,13,6,4.86,9,49,6,16,25,4.689482470784641,114,19.0
2410,68,20,5.93,105,153,32,21,60,22.766923736075405,327,10.06
2411,32,8,5.58,36,78,23,8,36,21.319899244332493,164,7.09
2412,61,21,6.72,127,125,27,12,52,35.855600539811064,282,10.3
2413,33,12,5.82,56,89,21,9,41,7.327102803738318,194,9.19
2414,40,11,5.62,55,119,45,31,63,25.473684210526315,260,5.6
2415,23,4,6.01,32,38,11,9,17,21.05263157894737,103,8.45
2416,7,4,5.11,9,20,8,8,15,22.11842105263158,57,7.12
2417,27,4,6.36,58,64,16,10,25,13.986206896551725,138,8.44
2418,28,17,5.91,67,94,31,15,31,32.748803827751196,201,6.42
2419,46,22,5.86,63,91,24,31,52,31.861888111888113,236,9.71
2420,32,7,5.55,38,88,20,21,49,11.29610655737705,189,9.35
2421,32,8,5.84,37,66,13,17,30,12.570247933884298,148,11.23
2422,12,5,5.75,33,63,12,4,19,16.281690140845072,123,9.67
2423,37,9,4.9,17,88,20,52,44,28.38818565400844,194,9.6
2424,32,12,6.57,79,86,27,8,44,16.592753623188404,210,7.52
2425,40,21,5.61,65,135,35,17,53,20.638968481375358,287,8.17
2426,26,11,6.14,61,91,21,18,23,21.125,182,8.1
2427,36,18,5.31,35,77,23,9,41,22.2,226,8.78
2428,24,2,6.04,28,33,10,5,18,21.9453125,85,8.3
2429,21,7,6.43,66,95,21,6,28,12.994475138121548,168,7.57
2430,27,7,5.34,23,60,24,16,24,16.246951219512194,136,5.46
2431,40,14,6.4,86,92,21,9,40,38.520833333333336,243,10.14
2432,33,12,6.14,60,74,14,9,35,12.816455696202532,182,12.71
2433,35,17,5.76,87,126,34,5,60,10.797752808988765,263,7.71
2434,34,4,6.12,45,69,13,20,32,16.2,153,11.69
2435,26,4,6.24,39,55,14,8,27,16.396923076923077,128,8.86
2436,32,8,6.0,44,58,13,7,39,18.61891891891892,148,11.31
2437,17,1,5.03,8,42,9,11,12,17.285714285714285,86,9.56
2438,21,2,6.38,43,48,13,14,28,11.301948051948052,109,8.23
2439,24,5,6.14,18,34,5,22,17,24.99230769230769,87,17.4
2440,31,3,5.82,37,48,10,18,34,10.166666666666666,125,12.5
2441,34,8,5.27,42,123,25,18,50,6.951127819548872,244,9.28
2442,36,16,5.76,51,91,19,8,38,10.518648018648019,216,11.32
2443,25,8,6.57,62,62,20,5,21,11.83695652173913,130,6.4
2444,18,8,5.83,29,47,11,5,28,53.8203125,122,10.27
2445,41,17,6.2,106,136,33,6,55,18.714285714285715,277,8.3
2446,15,5,5.93,19,28,6,8,18,100.56756756756756,72,12.0
2447,38,10,5.92,61,78,13,16,36,8.066191446028514,178,13.62
2448,14,2,5.96,22,35,10,6,16,14.160839160839162,72,7.2
2449,25,4,5.55,39,70,19,2,33,8.104501607717042,144,7.42
2450,25,2,5.88,41,54,6,5,23,27.050761421319798,116,19.33
2451,26,15,5.97,63,83,20,4,46,17.20236087689713,186,9.2
2452,32,18,5.96,74,105,25,10,51,3.3557934508816123,238,9.48
2453,52,14,6.67,106,98,21,7,60,23.937677053824363,253,11.52
2454,35,16,5.37,34,95,29,22,34,10.886872998932764,211,7.24
2455,30,9,6.59,88,76,18,4,35,37.336363636363636,177,9.72
2456,27,9,6.12,60,94,21,10,44,5.8839458413926495,197,9.24
2457,64,14,5.29,65,124,39,31,73,24.1431334622824,332,7.69
2458,69,20,5.45,69,147,57,31,102,16.48286052009456,400,6.75
2459,26,11,5.99,71,97,28,14,33,23.113289760348582,183,6.5
2460,17,9,6.12,48,50,14,15,32,22.5625,124,8.86
2461,6,0,5.85,6,11,4,3,2,4.828571428571428,24,5.0
2462,32,6,6.48,88,96,21,12,41,16.795031055900623,200,9.24
2463,51,14,5.25,44,126,48,41,60,37.767019667170956,275,5.65
2464,15,2,5.51,12,20,10,5,17,41.02325581395349,56,5.5
2465,22,4,5.76,43,74,12,9,34,8.163779527559056,155,12.75
2466,38,10,6.28,104,114,31,12,64,27.72378138847858,254,8.0
2467,61,13,5.69,71,113,40,17,51,37.59780907668232,266,6.6
2468,9,2,6.18,11,35,2,23,14,34.90909090909091,67,33.0
2469,41,7,6.46,69,76,20,8,39,26.566265060240966,182,8.7
2470,31,7,5.66,37,56,13,8,33,9.110948905109488,145,10.46
2471,27,4,5.87,44,66,12,12,42,32.581227436823106,156,13.0
2472,19,10,5.45,32,59,16,18,31,24.765873015873016,149,8.19
2473,44,9,6.22,59,76,28,14,43,45.93827160493827,190,6.57
2474,21,7,5.9,31,56,9,24,27,67.5703125,133,13.67
2475,2,0,4.23,1,20,3,16,6,98.0,30,10.0
2476,23,19,5.89,55,72,20,16,42,17.271157167530223,190,9.45
2477,27,8,5.55,30,66,18,21,38,39.76470588235294,162,8.89
2478,17,7,5.04,10,49,2,17,16,22.96195652173913,106,52.5
2479,43,14,6.09,75,78,24,9,30,20.66115702479339,193,7.75
2480,32,12,5.69,43,78,21,26,41,16.45437616387337,182,8.62
2481,62,12,6.2,108,119,28,10,55,28.027237354085603,277,9.5
2482,37,14,5.93,73,94,27,18,56,14.009533898305085,235,8.41
2483,20,7,5.71,39,36,11,6,37,12.027272727272727,122,11.0
2484,25,11,5.1,34,88,20,34,51,12.636842105263158,204,10.0
2485,16,9,5.87,38,51,15,12,32,7.91919191919192,130,8.53
2486,25,10,5.15,17,74,23,32,43,22.145363408521302,171,7.43
2487,39,18,6.53,84,87,24,8,37,57.39464882943144,198,8.0
2488,29,10,5.49,43,106,31,16,49,6.272388059701493,215,6.9
2489,13,8,5.41,18,41,12,7,22,39.38461538461539,90,7.5
2490,2,1,5.59,17,43,13,4,24,2.896276595744681,81,6.23
2491,21,9,5.35,13,52,19,14,31,21.24590163934426,119,6.0
2492,47,12,5.63,59,119,35,32,61,17.20693641618497,272,7.4
2493,22,7,5.62,49,89,27,10,52,14.672155688622755,188,6.78
2494,44,17,5.56,48,111,26,30,49,23.19054054054054,240,9.19
2495,20,10,5.44,18,62,5,22,34,23.275862068965516,142,28.4
2496,38,16,6.6,90,94,25,13,37,49.59375,209,8.32
2497,52,14,6.43,60,69,22,15,39,15.032208588957054,187,8.5
2498,22,14,5.78,45,77,14,22,32,34.63848396501458,178,12.43
2499,42,6,6.16,72,92,29,16,28,10.64578313253012,193,6.28
2500,29,10,5.91,32,58,9,22,31,36.79693486590038,142,15.44
2501,30,10,6.0,46,62,20,7,31,70.47191011235955,164,7.6
2502,66,27,5.75,76,141,33,43,76,28.954713493530498,342,10.33
2503,37,14,5.91,70,101,33,15,55,43.22371364653244,227,6.73
2504,9,0,6.08,11,28,5,8,12,40.111111111111114,50,10.0
2505,37,11,6.12,67,89,25,17,35,46.75072463768116,192,7.6
2506,24,10,5.8,39,74,18,10,33,18.246835443037973,163,9.06
2507,19,9,5.78,39,58,12,6,30,32.649289099526065,133,11.0
2508,20,2,5.59,29,62,16,14,23,20.50936329588015,128,7.69
2509,27,9,6.48,56,52,20,6,32,25.778260869565216,130,6.45
2510,13,1,4.95,4,43,7,26,29,11.013215859030836,94,13.29
2511,15,10,5.78,34,55,14,9,27,46.285714285714285,131,8.64
2512,39,19,5.9,63,103,26,6,32,42.71593533487298,230,8.42
2513,41,7,5.91,61,108,27,18,53,19.58421052631579,227,8.3
2514,26,11,5.62,35,77,17,27,44,24.719730941704036,176,10.29
2515,16,6,5.46,21,44,12,10,18,16.576190476190476,111,8.25
2516,20,4,5.79,45,66,15,4,34,20.62372881355932,140,9.13
2517,24,7,5.99,36,58,15,11,33,43.251461988304094,129,8.6
2518,26,19,5.92,83,118,37,9,50,13.987525987525988,230,6.22
2519,11,4,5.95,21,26,6,8,13,19.753246753246753,56,9.33
2520,26,8,5.35,31,65,5,9,29,18.969604863221885,140,28.0
2521,30,13,5.5,47,68,43,15,35,14.973534971644613,204,4.05
2522,30,9,5.26,30,52,19,16,39,19.072100313479623,138,7.21
2523,20,8,5.44,15,67,13,37,30,15.533980582524272,144,11.08
2524,40,24,5.43,44,147,37,53,69,19.68503937007874,325,7.86
2525,42,8,5.6,50,85,22,8,34,7.914354644149578,190,8.45
2526,26,8,6.37,74,79,18,4,39,16.862595419847327,184,10.0
2527,64,24,5.94,88,115,27,12,46,35.021865889212826,283,10.33
2528,65,25,6.5,123,126,28,12,55,37.38350785340314,298,10.32
2529,14,5,5.89,20,42,17,16,23,37.099173553719005,105,5.53
2530,15,10,5.45,25,44,13,6,17,23.545945945945945,113,8.08
2531,16,7,5.75,36,61,16,2,31,18.834733893557424,131,8.06
2532,24,4,5.61,25,47,20,22,33,18.02127659574468,122,6.1
2533,36,17,6.23,68,67,21,6,33,75.75652173913043,179,8.48
2534,25,9,5.66,32,58,16,13,27,29.15702479338843,128,8.0
2535,27,7,5.43,29,61,18,20,37,19.422043010752688,147,8.17
2536,14,5,5.42,9,34,8,9,16,26.252336448598133,77,9.5
2537,31,6,5.94,36,82,8,34,25,24.641711229946523,156,19.5
2538,23,8,5.97,46,71,15,12,25,25.146031746031746,150,9.73
2539,11,2,5.09,8,35,6,23,11,19.670212765957448,69,11.17
2540,28,7,5.64,42,77,23,22,43,11.905622489959839,165,7.17
2541,45,22,5.71,54,108,21,27,57,31.95288753799392,279,12.43
2542,41,7,5.5,48,90,29,18,42,2.110252447192169,209,7.0
2543,25,6,5.2,18,66,15,25,38,11.245841035120147,150,9.93
2544,15,3,5.84,24,43,11,9,34,6.6143250688705235,103,9.27
2545,48,12,5.81,72,119,25,15,59,13.84442595673877,281,10.84
2546,9,3,5.55,10,15,4,2,9,18.666666666666668,40,9.5
2547,38,13,6.19,76,111,23,10,38,12.481176470588235,225,9.7
2548,20,9,5.57,34,72,24,16,40,13.954128440366972,158,6.58
2549,21,8,5.47,23,53,15,13,36,12.729946524064172,125,8.33
2550,26,8,5.44,14,43,3,30,15,15.601990049751244,110,33.67
2551,57,17,5.69,65,100,29,14,53,28.283540802213,263,8.76
2552,16,11,5.8,40,66,16,16,29,21.146616541353385,133,8.31
2553,31,10,5.82,54,85,23,19,45,12.71585557299843,186,8.04
2554,30,4,5.98,51,70,19,16,38,10.553470919324578,162,8.53
2555,35,12,7.02,84,90,20,12,30,31.428571428571427,183,9.15
2556,47,27,6.5,145,132,34,6,72,42.682561307901906,318,8.97
2557,23,11,5.74,29,52,18,17,36,22.191419141914192,146,7.72
2558,37,3,6.45,65,68,20,10,24,6.880952380952381,147,7.1
2559,28,8,5.81,31,50,8,9,24,43.55555555555556,125,15.0
2560,37,12,5.69,73,100,38,7,58,21.195342820181114,241,6.03
2561,43,20,5.55,48,100,41,10,54,31.41918294849023,234,5.66
2562,24,11,5.27,19,70,7,31,37,31.473389355742295,174,24.43
2563,20,3,6.03,36,42,16,11,30,19.25133689839572,107,6.31
2564,23,6,5.9,32,38,8,4,26,24.595744680851062,98,12.25
2565,23,6,5.24,22,61,16,27,31,13.777041942604857,140,8.75
2566,76,19,5.6,97,161,45,27,99,45.53176043557169,408,8.76
2567,10,2,6.39,13,28,2,16,20,21.25287356321839,64,32.0
2568,58,19,5.71,70,100,25,16,65,13.988721804511279,261,10.4
2569,24,6,5.48,44,80,25,9,43,16.173076923076923,166,6.6
2570,44,13,5.98,55,83,23,20,38,15.7667638483965,190,8.26
2571,21,5,6.09,33,51,15,6,9,18.483516483516482,97,6.4
2572,41,10,6.46,74,76,23,6,34,21.214285714285715,179,7.43
2573,58,29,5.94,107,141,44,36,88,31.623229461756374,364,7.77
2574,17,4,5.77,28,66,15,21,21,30.241935483870968,119,7.8
2575,27,9,6.71,90,92,16,4,31,29.764568764568764,190,11.5
2576,31,9,5.73,39,81,25,25,32,19.841269841269842,183,7.12
2577,20,7,5.18,13,55,14,25,28,47.51034482758621,136,8.57
2578,21,4,5.56,29,66,22,27,49,18.092307692307692,156,7.09
2579,27,1,6.05,39,85,19,19,27,11.74321503131524,151,7.89
2580,25,9,5.9,53,90,23,24,40,41.317507418397625,192,8.3
2581,30,21,5.68,53,84,22,12,48,29.20449438202247,207,9.14
2582,32,8,6.11,63,88,22,14,37,31.59840425531915,185,8.14
2583,36,12,5.48,36,82,30,25,44,38.025,197,6.43
2584,9,2,4.72,6,24,9,7,18,39.44642857142857,62,6.78
2585,47,12,5.98,63,122,23,21,35,10.49000951474786,242,9.83
2586,52,8,6.12,61,75,21,12,33,21.827272727272728,177,8.38
2587,21,7,5.15,19,81,21,7,38,25.363636363636363,166,7.52
2588,29,11,5.73,42,84,22,21,47,39.43520782396088,207,8.82
2589,49,21,6.1,114,141,33,16,66,37.16870144284129,330,9.33
2590,4,0,5.58,10,31,8,11,7,22.755555555555556,52,5.38
2591,25,7,5.48,23,58,17,20,23,48.214285714285715,129,7.41
2592,18,7,5.52,29,61,12,18,34,32.59670781893004,137,11.33
2593,33,14,6.18,65,54,20,5,40,3.8686567164179104,187,9.1
2594,28,12,6.28,42,39,17,20,28,30.240837696335078,121,7.0
2595,24,6,5.95,36,43,7,11,33,32.21176470588235,112,16.0
2596,26,11,5.42,36,83,16,14,51,13.863287250384024,196,12.0
2597,18,8,6.07,37,53,16,11,31,11.736389684813753,123,7.56
2598,55,20,6.68,147,142,28,12,62,16.855721393034827,311,10.89
2599,39,12,6.01,67,85,23,4,47,21.9453125,194,8.43
2600,35,8,5.36,46,84,32,6,58,23.646296296296295,208,6.41
2601,38,9,5.97,67,80,25,1,35,17.890387858347385,182,7.28
2602,22,11,6.17,62,78,24,1,45,36.59934853420195,169,6.96
2603,49,11,5.48,81,133,45,26,81,27.599344978165938,306,6.73
2604,9,4,5.82,30,50,7,12,31,17.902542372881356,103,14.71
2605,28,3,5.08,15,78,20,33,35,16.0913140311804,168,8.3
2606,8,2,7.12,11,24,1,13,8,32.029411764705884,46,43.0
2607,46,9,6.17,73,99,25,2,38,13.282552083333334,220,8.76
2608,19,1,6.11,24,33,13,4,18,8.989304812834225,74,5.69
2609,34,20,5.89,55,71,22,17,36,62.06896551724138,175,7.73
2610,8,1,6.94,20,23,4,12,13,33.23076923076923,54,12.25
2611,31,4,6.6,87,95,14,9,34,18.8,176,12.29
2612,27,8,6.63,62,58,13,6,20,17.875886524822697,131,9.92
2613,18,4,6.44,45,37,12,3,28,25.798850574712645,97,8.08
2614,43,16,6.62,103,115,36,10,55,42.13504273504274,271,6.89
2615,26,5,5.48,20,68,17,26,30,11.362768496420047,136,8.0
2616,31,10,5.95,33,57,16,27,24,9.347345132743364,145,9.06
2617,26,11,5.36,38,57,14,12,42,27.215434083601288,157,11.21
2618,23,8,6.0,35,59,10,13,28,19.37818181818182,130,13.0
2619,23,5,4.83,14,77,11,29,35,14.059183673469388,170,14.82
2620,34,10,5.93,43,68,27,13,34,31.8300283286119,165,6.04
2621,22,6,5.68,33,60,19,8,27,10.260775862068966,143,7.53
2622,8,2,4.85,4,32,14,10,19,35.44615384615385,66,4.64
2623,26,7,6.33,55,50,17,8,34,19.546511627906977,132,7.76
2624,46,30,5.0,43,134,43,21,91,11.592958616429895,355,8.14
2625,27,9,6.05,47,60,24,9,35,14.45,161,6.71
2626,34,0,6.1,49,65,14,13,36,21.038961038961038,145,10.21
2627,23,11,6.79,67,70,13,11,30,50.251231527093594,148,11.23
2628,13,4,6.04,34,36,9,9,21,19.781690140845072,85,9.22
2629,37,13,5.82,60,95,31,12,48,20.389487870619945,230,7.0
2630,25,6,6.62,59,66,15,12,34,126.94339622641509,143,9.47
2631,52,9,5.79,63,102,33,26,66,32.19939577039275,269,7.82
2632,40,6,5.89,84,106,21,14,45,7.012698412698413,215,10.0
2633,14,6,5.25,20,50,20,14,26,14.574675324675324,120,5.95
2634,27,9,6.54,69,79,19,12,36,22.59846547314578,166,8.68
2635,39,9,5.73,42,69,15,18,36,36.45266272189349,169,10.87
2636,19,8,6.41,55,59,18,7,16,35.21951219512195,114,6.33
2637,20,12,5.35,40,92,24,21,47,11.201142857142857,199,8.08
2638,21,3,5.59,45,101,38,12,53,15.956224350205199,237,5.66
2639,32,5,4.94,29,60,17,19,61,19.74835886214442,173,10.0
2640,24,9,6.04,42,73,15,21,39,33.69824561403509,155,10.2
2641,44,17,5.96,86,102,27,3,47,20.490174672489083,255,8.85
2642,25,4,6.52,42,36,10,2,19,69.12,95,9.3
2643,20,6,5.98,31,42,9,7,14,27.374301675977655,96,10.56
2644,13,9,5.41,28,64,20,18,27,20.40989399293286,138,6.65
2645,43,27,5.8,100,139,49,13,74,20.138869979577944,353,7.0
2646,14,4,5.44,11,42,13,17,13,31.36,82,6.15
2647,33,19,5.56,31,76,33,27,39,47.401433691756274,185,5.45
2648,43,16,5.24,39,90,22,13,41,19.372250423011845,209,9.45
2649,34,15,5.94,60,80,21,13,47,31.752,208,9.62
2650,4,0,5.4,7,18,6,8,8,60.0,36,5.83
2651,33,21,5.62,47,70,24,18,59,30.651515151515152,225,8.46
2652,54,18,5.31,57,150,41,25,75,27.123456790123456,350,8.0
2653,25,15,5.97,50,80,16,26,33,36.897574123989216,181,11.12
2654,40,14,6.22,74,85,25,17,54,23.142857142857142,218,8.72
2655,22,10,5.03,17,46,16,12,20,33.01910828025478,111,6.94
2656,23,18,5.86,49,87,15,9,37,12.900651465798045,183,12.07
2657,40,12,5.8,47,72,17,16,27,18.285714285714285,164,9.65
2658,27,10,5.57,33,49,25,16,22,31.68020304568528,126,4.88
2659,23,10,5.79,36,66,13,5,24,16.398921832884096,148,10.85
2660,24,4,6.18,36,56,3,26,26,22.77327935222672,119,39.33
2661,22,9,5.61,37,62,12,21,46,15.60475161987041,161,13.33
2662,31,17,5.77,55,99,17,24,55,42.48076923076923,228,12.76
2663,32,7,6.25,57,60,15,7,31,16.84149184149184,154,9.87
2664,27,15,5.62,36,100,4,43,55,33.690346083788704,235,57.25
2665,21,19,5.41,39,87,19,25,47,24.10358565737052,193,10.0
2666,14,1,5.64,29,44,17,17,25,8.138983050847457,102,5.88
2667,63,15,6.32,128,149,35,20,57,13.869704749679075,312,8.89
2668,30,5,5.78,38,76,23,17,32,48.223175965665234,168,7.0
2669,30,5,5.77,51,77,28,15,39,20.30443974630021,170,5.96
2670,26,7,5.97,40,55,21,10,29,10.50909090909091,144,6.38
2671,22,1,5.62,32,49,12,8,25,13.95850622406639,107,8.92
2672,19,6,6.13,41,61,13,8,22,16.76126126126126,113,8.54
2673,45,6,5.96,60,82,21,18,38,61.56106870229008,189,9.0
2674,27,8,6.24,83,92,25,12,53,18.316901408450704,210,8.0
2675,25,4,6.12,47,61,16,8,29,49.14965986394558,128,7.75
2676,32,22,6.59,90,86,25,1,23,54.124161073825505,192,7.56
2677,41,18,5.02,28,85,22,33,60,31.260720411663808,228,10.09
2678,71,37,6.4,127,152,37,29,58,87.71023622047244,398,9.59
2679,17,7,5.47,18,50,16,15,27,9.922666666666666,121,7.38
2680,53,25,6.71,143,145,34,12,56,40.91941875825628,303,8.79
2681,34,19,6.18,82,112,26,11,56,8.28828125,247,9.5
2682,42,6,5.91,46,80,20,21,34,20.302816901408452,183,8.65
2683,24,6,5.35,34,74,23,2,28,4.059645852749301,148,6.39
2684,2,2,5.35,4,10,4,1,6,36.36363636363637,23,5.75
2685,13,3,6.04,26,40,9,6,17,21.130434782608695,81,8.67
2686,35,9,6.25,57,67,32,5,23,138.05217391304348,166,4.91
2687,18,7,5.14,12,29,8,9,15,20.26605504587156,72,9.0
2688,1,1,5.83,5,8,4,6,8,5.9393939393939394,23,5.75
2689,32,5,5.13,22,77,10,25,29,20.73560209424084,159,15.9
2690,28,10,5.78,39,66,16,9,33,15.06049822064057,170,10.38
2691,28,8,5.91,53,67,20,10,34,62.69430051813472,166,7.95
2692,26,4,5.82,42,71,19,7,24,13.787234042553191,138,7.16
2693,45,3,5.89,54,93,27,10,37,21.787479406919275,199,7.19
2694,37,11,6.08,73,81,32,8,46,21.93200663349917,206,6.31
2695,33,11,6.45,89,85,17,12,46,15.656549520766774,185,10.88
2696,20,4,6.2,25,48,7,14,35,57.78125,117,16.57
2697,28,7,6.08,63,69,22,4,37,29.219594594594593,162,7.23
2698,43,23,5.99,70,100,34,26,39,83.57961783439491,234,6.82
2699,35,7,5.81,47,91,29,20,32,23.40764331210191,191,6.28
2700,24,4,5.36,26,57,17,22,40,9.37299771167048,137,8.06
2701,43,22,5.62,61,116,33,25,56,24.229007633587788,269,8.06
2702,24,5,5.55,35,53,17,7,28,13.487252124645892,125,7.29
2703,25,18,5.82,57,95,21,11,45,32.714893617021275,202,9.62
2704,27,2,5.58,47,83,21,6,49,9.92005242463958,185,8.76
2705,20,7,5.39,31,76,16,17,39,24.25263157894737,160,10.0
2706,37,17,6.51,62,65,14,10,19,67.74556213017752,156,11.0
2707,37,15,5.92,76,103,25,13,48,14.46074646074646,236,8.84
2708,6,0,6.62,12,11,4,1,6,21.235294117647058,26,6.0
2709,31,10,5.82,62,88,25,11,56,33.76744186046512,219,8.4
2710,29,7,5.59,34,56,13,12,23,49.50625,138,10.08
2711,71,17,6.44,134,144,25,16,67,8.866666666666667,327,12.72
2712,31,6,6.42,64,74,19,13,31,42.08239700374532,155,8.05
2713,45,16,5.7,81,133,31,15,53,9.239866740699611,307,9.55
2714,29,7,5.94,48,81,24,8,50,3.8037116345467523,184,7.67
2715,31,5,5.12,17,83,10,37,33,20.720306513409962,191,18.6
2716,29,8,5.26,39,105,41,27,49,11.290187891440501,222,5.37
2717,36,9,5.89,50,71,18,16,38,14.656637168141593,173,9.33
2718,3,0,6.94,5,7,3,2,5,0.0,18,5.67
2719,26,13,6.03,53,55,13,19,31,17.333333333333332,150,10.54
2720,30,13,5.97,54,98,26,9,37,24.415349887133182,191,7.35
2721,25,9,5.59,32,59,21,10,50,14.029126213592233,152,7.24
2722,36,14,5.56,37,58,15,13,34,8.445196211096075,160,10.67
2723,33,17,6.22,98,118,34,8,39,58.61439588688946,252,6.88
